cliente,dias_por_mes,desviacion_maxima
1673293.0,"{3: 16.5, 4: 22.0, 5: 12.0}",10.0
1673314.0,"{3: 30.0, 4: 20.0}",10.0
1673678.0,"{3: 23.5, 4: 25.0, 5: 15.0}",10.0
1675148.0,"{3: 16.5, 4: 18.0, 5: 8.0}",10.0
1676051.0,"{3: 20.0, 4: 30.0}",10.0
16785.0,"{3: 31.0, 4: 21.0}",10.0
167985.0,"{3: 25.0, 4: 23.0, 5: 13.0}",10.0
1684724.0,"{3: 18.5, 4: 16.0, 5: 6.0}",10.0
1686810.0,"{3: 20.0, 4: 30.0}",10.0
1688546.0,"{3: 18.0, 4: 17.0, 5: 7.0}",10.0
1688651.0,"{4: 16.0, 5: 6.0}",10.0
1690317.0,"{3: 16.0, 5: 6.0}",10.0
1690373.0,"{3: 3.0, 5: 13.0}",10.0
1691213.0,"{4: 15.0, 5: 5.0}",10.0
1692361.0,"{3: 19.0, 4: 9.0, 5: 7.0}",10.0
1692410.0,"{3: 20.0, 4: 10.0, 5: 12.0}",10.0
1692795.0,"{3: 25.5, 4: 16.0, 5: 6.0}",10.0
1693544.0,"{3: 16.5, 4: 16.0, 5: 6.0}",10.0
1701006.0,"{3: 23.5, 4: 25.0, 5: 15.0}",10.0
1707299.0,"{3: 24.0, 4: 25.0, 5: 15.0}",10.0
1708328.0,"{3: 23.0, 4: 22.0, 5: 12.0}",10.0
1711016.0,"{3: 17.0, 4: 23.0, 5: 13.0}",10.0
1714677.0,"{3: 18.0, 4: 8.0}",10.0
1714950.0,"{3: 24.0, 4: 23.0, 5: 13.0}",10.0
1718765.0,"{3: 30.0, 4: 20.0, 5: 18.0}",10.0
1719031.0,"{3: 17.0, 4: 7.0, 5: 11.0}",10.0
1719808.0,"{3: 17.5, 4: 14.0, 5: 4.0}",10.0
1721565.0,"{3: 3.0, 5: 13.0}",10.0
1727480.0,"{3: 20.0, 4: 30.0}",10.0
1727816.0,"{3: 23.5, 4: 25.0, 5: 15.0}",10.0
1727879.0,"{3: 20.0, 4: 30.0}",10.0
1730994.0,"{3: 6.0, 4: 16.0, 5: 8.0}",10.0
17317.0,"{3: 19.0, 4: 29.0}",10.0
1731701.0,"{3: 3.0, 5: 13.0}",10.0
1732877.0,"{3: 20.0, 4: 17.0, 5: 7.0}",10.0
1744896.0,"{3: 20.0, 4: 30.0}",10.0
1745183.0,"{3: 31.0, 4: 23.0, 5: 13.0}",10.0
1745316.0,"{3: 20.0, 4: 30.0}",10.0
1746604.0,"{3: 20.0, 4: 30.0}",10.0
174663.0,"{3: 23.5, 4: 22.0, 5: 12.0}",10.0
1747017.0,"{3: 19.0, 4: 17.0, 5: 7.0}",10.0
1752211.0,"{3: 13.0, 4: 23.0, 5: 13.0}",10.0
1753506.0,"{3: 19.0, 4: 16.0, 5: 6.0}",10.0
1756096.0,"{3: 22.5, 4: 20.0, 5: 10.0}",10.0
1757251.0,"{3: 18.5, 4: 16.0, 5: 6.0}",10.0
1757930.0,"{3: 20.5, 4: 22.0, 5: 12.0}",10.0
1759330.0,"{3: 11.0, 4: 15.0, 5: 5.0}",10.0
1760786.0,"{3: 3.0, 5: 13.0}",10.0
1761304.0,"{3: 9.0, 4: 16.0, 5: 6.0}",10.0
17618.0,"{3: 27.0, 4: 17.0}",10.0
1762053.0,"{3: 18.5, 4: 18.0, 5: 8.0}",10.0
1766183.0,"{3: 22.0, 4: 19.0, 5: 9.0}",10.0
1766638.0,"{3: 16.0, 4: 15.5, 5: 5.5}",10.0
17667.0,"{3: 18.0, 4: 28.0}",10.0
1769788.0,"{3: 17.0, 4: 27.0}",10.0
1773575.0,"{3: 10.0, 4: 20.0, 5: 15.0}",10.0
1775031.0,"{3: 20.0, 4: 30.0}",10.0
1776074.0,"{3: 11.0, 4: 21.0}",10.0
1777397.0,"{3: 25.5, 4: 17.0, 5: 7.0}",10.0
1778531.0,"{3: 16.0, 4: 20.0, 5: 10.0}",10.0
1778545.0,"{3: 13.0, 4: 22.0, 5: 12.0}",10.0
1778874.0,"{3: 27.5, 4: 28.0, 5: 18.0}",10.0
1780239.0,"{3: 19.0, 4: 20.0, 5: 10.0}",10.0
1780953.0,"{3: 21.0, 4: 22.0, 5: 12.0}",10.0
1782962.0,"{3: 20.0, 4: 30.0}",10.0
1784656.0,"{3: 3.0, 5: 13.0}",10.0
1785433.0,"{4: 17.0, 5: 7.0}",10.0
1786707.0,"{3: 20.0, 4: 30.0}",10.0
1788359.0,"{3: 16.0, 4: 24.0, 5: 14.0}",10.0
17884.0,"{3: 23.0, 4: 13.0, 5: 7.0}",10.0
1788891.0,"{3: 3.0, 5: 13.0}",10.0
1789276.0,"{3: 25.0, 4: 25.0, 5: 15.0}",10.0
179206.0,"{3: 19.0, 4: 17.0, 5: 7.0}",10.0
1793574.0,"{3: 18.0, 4: 28.0}",10.0
1794477.0,"{3: 17.5, 4: 19.0, 5: 9.0}",10.0
1796689.0,"{3: 23.5, 4: 25.0, 5: 15.0}",10.0
1802380.0,"{3: 17.0, 4: 7.0, 5: 8.0}",10.0
1802513.0,"{3: 15.0, 5: 5.0}",10.0
1804396.0,"{3: 18.0, 4: 18.0, 5: 8.0}",10.0
1805957.0,"{3: 15.0, 4: 25.0}",10.0
180718.0,"{3: 20.0, 4: 30.0}",10.0
18080.0,"{3: 16.0, 4: 16.0, 5: 6.0}",10.0
1808141.0,"{3: 9.0, 4: 19.0}",10.0
1811802.0,"{3: 16.0, 4: 6.0, 5: 15.0}",10.0
1812495.0,"{3: 12.0, 4: 16.0, 5: 6.0}",10.0
1812516.0,"{3: 30.0, 4: 20.0, 5: 15.0}",10.0
1813433.0,"{3: 17.0, 4: 18.0, 5: 8.0}",10.0
1813867.0,"{3: 16.5, 4: 16.0, 5: 6.0}",10.0
1813923.0,"{3: 20.0, 4: 30.0}",10.0
1817094.0,"{3: 25.0, 4: 21.5, 5: 11.5}",10.0
18171.0,"{3: 18.0, 4: 8.0, 5: 13.0}",10.0
1818368.0,"{3: 20.0, 4: 30.0}",10.0
1819208.0,"{3: 20.0, 4: 30.0}",10.0
1820111.0,"{3: 20.5, 4: 18.0, 5: 8.0}",10.0
1822309.0,"{3: 18.5, 4: 18.0, 5: 8.0}",10.0
18248.0,"{3: 31.0, 4: 21.0}",10.0
1826208.0,"{3: 18.0, 4: 28.0, 5: 18.0}",10.0
1828889.0,"{3: 31.0, 4: 21.0, 5: 12.0}",10.0
1831171.0,"{3: 12.0, 4: 2.0, 5: 6.0}",10.0
1831178.0,"{3: 5.0, 4: 15.0, 5: 11.0}",10.0
183301.0,"{3: 31.0, 4: 22.0, 5: 12.0}",10.0
1837100.0,"{3: 17.0, 4: 18.0, 5: 8.0}",10.0
1837527.0,"{3: 16.0, 4: 21.0, 5: 11.0}",10.0
1839928.0,"{3: 22.0, 4: 25.0, 5: 15.0}",10.0
1846452.0,"{3: 24.0, 4: 14.0}",10.0
1849784.0,"{3: 3.0, 5: 13.0}",10.0
1850253.0,"{3: 30.0, 4: 20.0, 5: 13.0}",10.0
1851191.0,"{3: 23.5, 4: 25.0, 5: 15.0}",10.0
1851954.0,"{3: 16.0, 4: 23.0, 5: 13.0}",10.0
1859276.0,"{3: 17.0, 4: 16.0, 5: 6.0}",10.0
18598.0,"{3: 30.0, 4: 23.0, 5: 13.0}",10.0
1860529.0,"{3: 31.0, 4: 21.0, 5: 11.0}",10.0
1861313.0,"{3: 21.5, 4: 25.0, 5: 15.0}",10.0
1864673.0,"{3: 20.0, 4: 30.0}",10.0
186710.0,"{3: 17.0, 4: 7.0, 5: 4.0}",10.0
1868754.0,"{3: 23.0, 5: 13.0}",10.0
1869706.0,"{3: 30.0, 4: 20.0, 5: 11.0}",10.0
1871666.0,"{3: 16.5, 4: 18.0, 5: 8.0}",10.0
187669.0,"{3: 31.0, 4: 21.0}",10.0
1877147.0,"{3: 5.0, 4: 15.0}",10.0
187753.0,"{3: 27.0, 4: 17.0, 5: 13.0}",10.0
1879940.0,"{3: 31.0, 4: 21.0}",10.0
1882075.0,"{3: 10.0, 4: 20.0, 5: 10.0}",10.0
1882264.0,"{3: 13.0, 4: 23.0}",10.0
1882775.0,"{3: 31.0, 4: 23.0, 5: 13.0}",10.0
1883013.0,"{4: 18.0, 5: 8.0}",10.0
1884140.0,"{3: 27.0, 4: 28.0, 5: 18.0}",10.0
1884441.0,"{3: 20.0, 4: 30.0}",10.0
1884868.0,"{3: 31.0, 4: 25.0, 5: 15.0}",10.0
1886786.0,"{3: 20.0, 4: 17.0, 5: 7.0}",10.0
1887843.0,"{3: 24.0, 4: 20.0, 5: 10.0}",10.0
1888312.0,"{3: 21.5, 4: 21.0, 5: 11.0}",10.0
18899.0,"{3: 27.5, 4: 23.5, 5: 13.5}",10.0
1890111.0,"{3: 17.0, 4: 27.0}",10.0
1894591.0,"{3: 14.0, 5: 4.0}",10.0
1894612.0,"{3: 19.0, 4: 9.0}",10.0
1894962.0,"{3: 17.0, 4: 22.0, 5: 12.0}",10.0
1895228.0,"{3: 18.0, 4: 22.0, 5: 12.0}",10.0
1895599.0,"{3: 20.0, 4: 10.0, 5: 11.0}",10.0
1896026.0,"{3: 20.5, 4: 22.0, 5: 12.0}",10.0
1896978.0,"{3: 20.5, 4: 23.0, 5: 13.0}",10.0
1897447.0,"{3: 21.0, 4: 19.5, 5: 9.5}",10.0
1899708.0,"{3: 31.0, 4: 21.0}",10.0
1900009.0,"{3: 20.0, 4: 30.0}",10.0
1900142.0,"{3: 23.0, 4: 13.0, 5: 5.0}",10.0
1904321.0,"{3: 20.0, 4: 30.0}",10.0
1905595.0,"{3: 30.0, 4: 20.0}",10.0
1909865.0,"{3: 15.5, 4: 8.0, 5: 18.0}",10.0
1910278.0,"{3: 20.0, 4: 30.0}",10.0
1913715.0,"{3: 28.0, 4: 19.5, 5: 9.5}",10.0
1914359.0,"{3: 18.5, 4: 18.0, 5: 8.0}",10.0
1915178.0,"{3: 17.0, 4: 22.0, 5: 12.0}",10.0
1915626.0,"{3: 21.0, 4: 22.0, 5: 12.0}",10.0
1917754.0,"{3: 20.0, 4: 30.0}",10.0
1917873.0,"{3: 20.0, 4: 30.0}",10.0
1917880.0,"{3: 16.0, 4: 14.0, 5: 4.0}",10.0
1917950.0,"{3: 20.0, 4: 30.0}",10.0
1918258.0,"{3: 30.0, 4: 20.0, 5: 10.0}",10.0
1920582.0,"{3: 3.0, 5: 13.0}",10.0
1921814.0,"{3: 17.0, 4: 7.0, 5: 4.0}",10.0
1926441.0,"{3: 21.5, 4: 28.0, 5: 18.0}",10.0
1928702.0,"{3: 31.0, 4: 21.0}",10.0
1929024.0,"{3: 10.0, 4: 20.0}",10.0
1929465.0,"{3: 20.0, 4: 30.0}",10.0
1929577.0,"{3: 18.0, 4: 18.0, 5: 8.0}",10.0
1929983.0,"{3: 31.0, 4: 21.0}",10.0
1930172.0,"{3: 13.0, 4: 23.0}",10.0
1930991.0,"{3: 7.5, 4: 17.5}",10.0
1931607.0,"{3: 31.0, 4: 23.0, 5: 13.0}",10.0
1932734.0,"{3: 23.5, 4: 18.0, 5: 8.0}",10.0
1933798.0,"{3: 20.0, 4: 30.0}",10.0
1935135.0,"{3: 12.0, 4: 21.5, 5: 11.5}",10.0
1935695.0,"{3: 20.0, 4: 30.0}",10.0
193570.0,"{3: 24.0, 4: 22.0, 5: 12.0}",10.0
1935982.0,"{3: 20.0, 4: 30.0}",10.0
1936724.0,"{3: 20.0, 4: 30.0}",10.0
1936815.0,"{3: 20.0, 4: 18.0, 5: 8.0}",10.0
1937088.0,"{3: 25.5, 4: 28.0, 5: 18.0}",10.0
1937753.0,"{3: 17.0, 4: 27.0}",10.0
1938509.0,"{3: 16.0, 5: 6.0}",10.0
1939223.0,"{3: 23.5, 4: 14.0, 5: 4.0}",10.0
1943311.0,"{3: 22.0, 4: 22.0, 5: 12.0}",10.0
1944865.0,"{3: 31.0, 4: 21.0}",10.0
1944970.0,"{3: 24.0, 4: 22.0, 5: 12.0}",10.0
1946426.0,"{3: 23.5, 4: 25.0, 5: 15.0}",10.0
1946489.0,"{3: 23.0, 4: 28.0, 5: 18.0}",10.0
194816.0,"{3: 17.5, 4: 18.0, 5: 8.0}",10.0
1948918.0,"{3: 20.0, 4: 30.0}",10.0
1951543.0,"{3: 31.0, 4: 21.0}",10.0
1953790.0,"{3: 17.5, 4: 23.0, 5: 13.0}",10.0
1956317.0,"{3: 24.0, 4: 14.0}",10.0
1957563.0,"{3: 10.0, 4: 20.0, 5: 11.0}",10.0
1958158.0,"{3: 23.0, 4: 13.0, 5: 11.0}",10.0
1958305.0,"{3: 20.0, 4: 10.0, 5: 8.0}",10.0
1958487.0,"{3: 27.0, 4: 17.0}",10.0
1959488.0,"{3: 17.0, 4: 27.0}",10.0
1959845.0,"{3: 23.0, 4: 13.0, 5: 13.0}",10.0
1960405.0,"{3: 16.5, 4: 15.0, 5: 5.0}",10.0
1960762.0,"{3: 25.5, 4: 25.0, 5: 15.0}",10.0
1965802.0,"{3: 21.5, 4: 16.0, 5: 6.0}",10.0
1965844.0,"{3: 18.0, 4: 18.0, 5: 8.0}",10.0
1966292.0,"{3: 30.0, 4: 28.0, 5: 18.0}",10.0
1966362.0,"{3: 31.0, 4: 21.0}",10.0
1966719.0,"{3: 18.0, 4: 16.0, 5: 6.0}",10.0
1969288.0,"{3: 19.0, 4: 17.0, 5: 7.0}",10.0
1972438.0,"{3: 16.0, 4: 6.0, 5: 9.0}",10.0
1973425.0,"{3: 20.0, 4: 10.0, 5: 11.0}",10.0
1977338.0,"{3: 10.0, 4: 20.0, 5: 12.0}",10.0
197784.0,"{3: 31.0, 4: 21.0}",10.0
1978920.0,"{3: 25.0, 5: 15.0}",10.0
1981678.0,"{3: 20.5, 4: 22.0, 5: 12.0}",10.0
1982266.0,"{3: 16.0, 4: 6.0, 5: 4.0}",10.0
1983897.0,"{3: 26.0, 4: 28.0, 5: 18.0}",10.0
1985878.0,"{3: 9.0, 4: 17.0, 5: 7.0}",10.0
1986886.0,"{3: 31.0, 4: 22.0, 5: 12.0}",10.0
1989637.0,"{3: 20.0, 4: 21.0, 5: 11.0}",10.0
1990218.0,"{3: 18.0, 4: 19.5, 5: 9.5}",10.0
1992129.0,"{3: 20.0, 4: 30.0}",10.0
1992493.0,"{3: 20.0, 4: 18.0, 5: 8.0}",10.0
1994873.0,"{3: 20.5, 4: 19.5, 5: 9.5}",10.0
1995622.0,"{3: 23.0, 4: 21.0, 5: 11.0}",10.0
1997246.0,"{3: 12.0, 4: 22.0, 5: 18.0}",10.0
199758.0,"{3: 19.0, 4: 17.0, 5: 7.0}",10.0
1999094.0,"{3: 2.0, 5: 12.0}",10.0
1999360.0,"{3: 18.5, 4: 16.0, 5: 6.0}",10.0
1999801.0,"{3: 18.0, 4: 8.0, 5: 4.0}",10.0
2000368.0,"{3: 3.0, 5: 13.0}",10.0
2001278.0,"{3: 25.0, 4: 25.0, 5: 15.0}",10.0
2001698.0,"{3: 20.0, 4: 19.0, 5: 9.0}",10.0
2003161.0,"{3: 23.5, 4: 22.0, 5: 12.0}",10.0
2003973.0,"{3: 20.0, 4: 30.0}",10.0
2005352.0,"{3: 11.0, 4: 21.0}",10.0
2005653.0,"{3: 11.0, 4: 14.0, 5: 4.0}",10.0
2006276.0,"{3: 20.0, 4: 18.0, 5: 8.0}",10.0
2006780.0,"{3: 16.0, 4: 21.0, 5: 11.0}",10.0
2007025.0,"{3: 23.5, 4: 16.0, 5: 6.0}",10.0
2008852.0,"{3: 13.0, 4: 14.5, 5: 4.5}",10.0
2009237.0,"{3: 31.0, 4: 28.0, 5: 18.0}",10.0
2009993.0,"{3: 23.0, 4: 21.0, 5: 11.0}",10.0
2010273.0,"{3: 20.0, 4: 30.0}",10.0
2010427.0,"{3: 20.0, 4: 30.0}",10.0
2011176.0,"{3: 19.0, 4: 29.0}",10.0
2011855.0,"{3: 31.0, 4: 21.0, 5: 16.5}",10.0
2012065.0,"{3: 18.0, 4: 8.0, 5: 7.0}",10.0
2012170.0,"{3: 9.0, 4: 18.0, 5: 8.0}",10.0
2013745.0,"{3: 10.0, 4: 20.0, 5: 14.0}",10.0
2013913.0,"{3: 18.0, 4: 8.0, 5: 6.0}",10.0
2014473.0,"{3: 20.0, 4: 30.0}",10.0
2014998.0,"{3: 31.0, 4: 22.0, 5: 12.0}",10.0
2015530.0,"{3: 20.0, 4: 10.0, 5: 8.0}",10.0
2016041.0,"{3: 18.0, 4: 22.0, 5: 12.0}",10.0
2017203.0,"{3: 27.0, 4: 25.0, 5: 15.0}",10.0
2018008.0,"{3: 20.0, 4: 30.0}",10.0
2018274.0,"{4: 21.0, 5: 11.0}",10.0
2020969.0,"{3: 23.5, 4: 25.0, 5: 15.0}",10.0
2021823.0,"{3: 20.5, 4: 18.0, 5: 8.0}",10.0
2022971.0,"{3: 10.0, 4: 20.0, 5: 11.0}",10.0
202418.0,"{3: 19.0, 4: 29.0}",10.0
2025316.0,"{3: 20.5, 4: 22.0, 5: 12.0}",10.0
2025708.0,"{3: 16.5, 4: 24.0, 5: 14.0}",10.0
2026086.0,"{3: 22.0, 4: 18.0, 5: 8.0}",10.0
2027535.0,"{3: 27.0, 4: 23.0, 5: 13.0}",10.0
2027633.0,"{3: 20.0, 4: 30.0}",10.0
2028200.0,"{3: 31.0, 4: 21.0}",10.0
2029103.0,"{3: 26.5, 4: 24.0, 5: 14.0}",10.0
2029236.0,"{3: 10.0, 4: 20.0, 5: 12.0}",10.0
2029901.0,"{3: 20.0, 4: 30.0}",10.0
2032421.0,"{3: 30.0, 4: 20.0, 5: 15.0}",10.0
2032435.0,"{3: 20.0, 4: 10.0, 5: 11.0}",10.0
2032764.0,"{3: 30.0, 4: 20.0}",10.0
2033520.0,"{3: 20.0, 4: 30.0}",10.0
2034514.0,"{3: 22.0, 4: 23.0, 5: 13.0}",10.0
2035095.0,"{3: 13.0, 4: 18.0, 5: 8.0}",10.0
2035788.0,"{3: 20.0, 4: 30.0}",10.0
2037650.0,"{3: 27.0, 4: 28.0, 5: 18.0}",10.0
2038896.0,"{3: 31.0, 4: 21.0}",10.0
2039008.0,"{3: 20.0, 4: 30.0}",10.0
204021.0,"{3: 22.0, 4: 22.0, 5: 12.0}",10.0
2040548.0,"{3: 20.0, 4: 30.0}",10.0
2041374.0,"{3: 20.0, 4: 10.0, 5: 5.0}",10.0
2042886.0,"{3: 24.0, 4: 14.0, 5: 15.0}",10.0
2044503.0,"{3: 17.0, 4: 27.0}",10.0
2044699.0,"{3: 20.0, 4: 10.0, 5: 8.0}",10.0
2044748.0,"{3: 4.0, 4: 14.0, 5: 7.0}",10.0
2045259.0,"{3: 10.0, 4: 20.0, 5: 11.0}",10.0
2045378.0,"{3: 18.0, 4: 28.0}",10.0
2046792.0,"{3: 20.0, 4: 10.0}",10.0
2047345.0,"{3: 23.5, 4: 22.0, 5: 12.0}",10.0
2047940.0,"{3: 18.0, 4: 18.0, 5: 8.0}",10.0
2049949.0,"{3: 24.5, 4: 25.0, 5: 15.0}",10.0
2050684.0,"{3: 17.0, 4: 7.0, 5: 5.0}",10.0
2052063.0,"{3: 18.0, 4: 16.0, 5: 6.0}",10.0
2053113.0,"{3: 21.0, 4: 22.0, 5: 12.0}",10.0
2053568.0,"{3: 9.0, 4: 19.0}",10.0
2055213.0,"{3: 23.0, 5: 13.0}",10.0
2056809.0,"{3: 10.0, 4: 18.0, 5: 8.0}",10.0
2057376.0,"{3: 30.0, 4: 20.0}",10.0
2057894.0,"{3: 24.0, 4: 25.0, 5: 15.0}",10.0
2058916.0,"{3: 17.0, 4: 7.0, 5: 4.0}",10.0
2059329.0,"{3: 23.0, 4: 13.0, 5: 11.0}",10.0
2060078.0,"{3: 20.0, 4: 30.0}",10.0
2060918.0,"{3: 31.0, 4: 25.0, 5: 15.0}",10.0
2061919.0,"{3: 25.5, 4: 21.0, 5: 11.0}",10.0
2062101.0,"{3: 11.0, 4: 21.0}",10.0
2063263.0,"{3: 16.0, 4: 6.0, 5: 12.0}",10.0
2064362.0,"{3: 27.0, 4: 25.0, 5: 15.0}",10.0
2065216.0,"{3: 23.5, 4: 22.0, 5: 12.0}",10.0
2068898.0,"{3: 24.5, 4: 22.0, 5: 12.0}",10.0
2069710.0,"{3: 16.0, 4: 6.0}",10.0
2069843.0,"{3: 21.0, 4: 23.0, 5: 13.0}",10.0
2070298.0,"{3: 25.5, 4: 25.0, 5: 15.0}",10.0
2072727.0,"{3: 27.0, 4: 17.0}",10.0
207360.0,"{3: 18.0, 4: 22.0, 5: 12.0}",10.0
2073847.0,"{3: 23.0, 4: 13.0}",10.0
2073987.0,"{3: 25.5, 4: 21.0, 5: 11.0}",10.0
2074092.0,"{3: 12.0, 4: 22.0, 5: 14.0}",10.0
2074596.0,"{3: 26.0, 4: 18.0, 5: 8.0}",10.0
2075478.0,"{3: 31.0, 4: 21.0}",10.0
2075702.0,"{3: 20.0, 4: 30.0}",10.0
2077613.0,"{3: 23.0, 5: 13.0}",10.0
2078215.0,"{3: 20.0, 4: 30.0}",10.0
2078481.0,"{3: 20.0, 4: 30.0}",10.0
208025.0,"{3: 20.0, 4: 30.0}",10.0
2080903.0,"{3: 18.0, 4: 8.0, 5: 6.0}",10.0
2081645.0,"{3: 20.0, 4: 18.0, 5: 8.0}",10.0
2082499.0,"{3: 20.0, 4: 30.0}",10.0
2082583.0,"{3: 20.0, 4: 30.0}",10.0
2083129.0,"{3: 17.0, 4: 7.0}",10.0
2083962.0,"{3: 10.0, 4: 20.0, 5: 11.0}",10.0
2084564.0,"{3: 20.0, 4: 30.0}",10.0
2084781.0,"{3: 18.0, 4: 21.0, 5: 11.0}",10.0
2084830.0,"{3: 20.0, 4: 30.0}",10.0
2085740.0,"{3: 23.0, 4: 21.0, 5: 11.0}",10.0
208592.0,"{3: 20.0, 4: 18.0, 5: 8.0}",10.0
2089597.0,"{3: 24.5, 4: 25.0, 5: 15.0}",10.0
2090535.0,"{3: 20.0, 4: 25.0, 5: 15.0}",10.0
2090934.0,"{3: 23.0, 4: 13.0, 5: 8.0}",10.0
2092789.0,"{3: 15.0, 4: 24.0, 5: 14.0}",10.0
2093160.0,"{3: 18.5, 4: 18.0, 5: 8.0}",10.0
2093356.0,"{3: 20.0, 4: 22.0, 5: 12.0}",10.0
2094273.0,"{3: 18.5, 4: 18.0, 5: 8.0}",10.0
2096667.0,"{3: 31.0, 4: 21.0}",10.0
2096940.0,"{3: 25.0, 4: 23.0, 5: 13.0}",10.0
2097101.0,"{3: 17.0, 4: 17.0, 5: 7.0}",10.0
2098144.0,"{3: 27.0, 4: 17.0, 5: 14.0}",10.0
2099789.0,"{3: 25.5, 4: 25.0, 5: 15.0}",10.0
2100188.0,"{3: 20.0, 4: 30.0}",10.0
2100307.0,"{3: 16.5, 4: 15.0, 5: 5.0}",10.0
2100874.0,"{3: 16.5, 4: 16.0, 5: 6.0}",10.0
2100909.0,"{3: 30.0, 4: 22.0, 5: 12.0}",10.0
2102190.0,"{3: 22.0, 4: 22.5, 5: 12.5}",10.0
2102596.0,"{3: 20.0, 4: 21.5, 5: 11.5}",10.0
2104920.0,"{3: 20.0, 4: 30.0}",10.0
2105207.0,"{3: 17.0, 4: 18.0, 5: 8.0}",10.0
2106229.0,"{3: 18.0, 4: 18.0, 5: 8.0}",10.0
2106341.0,"{3: 18.0, 4: 18.0, 5: 8.0}",10.0
210657.0,"{3: 26.0, 4: 16.0, 5: 15.0}",10.0
21069.0,"{3: 26.0, 4: 16.0, 5: 10.0}",10.0
2106964.0,"{3: 25.0, 4: 15.0}",10.0
2107090.0,"{3: 27.5, 4: 17.5}",10.0
2108105.0,"{3: 20.0, 4: 30.0}",10.0
2108266.0,"{3: 13.0, 4: 23.0}",10.0
2109197.0,"{3: 20.0, 4: 22.0, 5: 12.0}",10.0
2110870.0,"{3: 4.0, 4: 14.0, 5: 11.0}",10.0
2111465.0,"{3: 20.0, 4: 30.0}",10.0
2111528.0,"{3: 27.0, 4: 17.0, 5: 13.0}",10.0
2113313.0,"{3: 20.0, 4: 30.0}",10.0
2114531.0,"{3: 16.0, 4: 6.0, 5: 4.0}",10.0
2115770.0,"{3: 17.0, 4: 27.0}",10.0
21160.0,"{3: 20.0, 4: 30.0}",10.0
2116701.0,"{3: 20.0, 4: 21.0, 5: 11.0}",10.0
2118010.0,"{3: 23.5, 4: 22.0, 5: 12.0}",10.0
2118234.0,"{3: 20.0, 4: 30.0}",10.0
2119340.0,"{3: 10.0, 4: 20.0, 5: 11.0}",10.0
2119970.0,"{3: 18.0, 4: 18.0, 5: 8.0}",10.0
2120145.0,"{3: 22.0, 4: 22.0, 5: 12.0}",10.0
2120320.0,"{3: 20.0, 4: 30.0}",10.0
2121426.0,"{3: 20.0, 4: 18.0, 5: 8.0}",10.0
2122035.0,"{3: 20.0, 4: 30.0}",10.0
212211.0,"{3: 25.0, 4: 15.0}",10.0
2122427.0,"{3: 20.0, 4: 18.0, 5: 8.0}",10.0
2123190.0,"{3: 16.0, 4: 26.0}",10.0
2123687.0,"{3: 20.0, 4: 30.0}",10.0
2124415.0,"{3: 31.0, 4: 21.0, 5: 12.0}",10.0
2125745.0,"{3: 20.0, 4: 30.0}",10.0
2126865.0,"{3: 10.0, 4: 20.0, 5: 12.5}",10.0
2128951.0,"{3: 24.5, 4: 22.5, 5: 12.5}",10.0
2130372.0,"{3: 25.5, 4: 25.0, 5: 15.0}",10.0
2131842.0,"{3: 25.5, 4: 25.0, 5: 15.0}",10.0
2132339.0,"{3: 31.0, 4: 28.0, 5: 18.0}",10.0
2132458.0,"{3: 25.0, 4: 18.0, 5: 8.0}",10.0
2133046.0,"{3: 17.0, 4: 18.0, 5: 8.0}",10.0
2133718.0,"{3: 20.0, 4: 30.0}",10.0
2134012.0,"{3: 6.0, 4: 16.0, 5: 15.0}",10.0
2134138.0,"{3: 13.0, 4: 23.0, 5: 18.0}",10.0
2135167.0,"{3: 28.0, 4: 25.0, 5: 15.0}",10.0
2135713.0,"{3: 24.0, 4: 25.0, 5: 15.0}",10.0
2138331.0,"{3: 21.5, 4: 15.0, 5: 5.0}",10.0
2141243.0,"{3: 7.0, 4: 17.0, 5: 18.0}",10.0
2141439.0,"{3: 4.0, 4: 14.0, 5: 12.0}",10.0
2143119.0,"{3: 12.5, 4: 22.5, 5: 15.0}",10.0
2144645.0,"{3: 17.0, 4: 27.0}",10.0
2144708.0,"{3: 24.0, 4: 25.0, 5: 15.0}",10.0
2144911.0,"{3: 18.5, 4: 28.5}",10.0
2146080.0,"{3: 20.0, 4: 30.0}",10.0
2146283.0,"{3: 20.0, 4: 30.0}",10.0
2152324.0,"{4: 21.0, 5: 11.0}",10.0
2152842.0,"{4: 21.0, 5: 11.0}",10.0
2153647.0,"{4: 25.0, 5: 15.0}",10.0
2153696.0,"{4: 23.0, 5: 13.0}",10.0
22371.0,"{3: 27.0, 4: 24.0, 5: 14.0}",10.0
22924.0,"{3: 28.5, 4: 18.5, 5: 11.0}",10.0
23106.0,"{3: 15.5, 4: 25.5}",10.0
246210.0,"{3: 17.0, 4: 18.0, 5: 8.0}",10.0
246371.0,"{3: 23.0, 4: 23.0, 5: 13.0}",10.0
248275.0,"{3: 24.5, 4: 22.0, 5: 12.0}",10.0
250249.0,"{3: 30.0, 4: 20.0}",10.0
25164.0,"{3: 18.5, 4: 18.0, 5: 8.0}",10.0
25262.0,"{3: 21.0, 4: 21.0, 5: 11.0}",10.0
254197.0,"{3: 13.0, 4: 20.0, 5: 10.0}",10.0
254554.0,"{3: 20.0, 4: 16.0, 5: 6.0}",10.0
25605.0,"{3: 29.0, 4: 28.0, 5: 18.0}",10.0
257361.0,"{3: 20.0, 4: 30.0}",10.0
