cliente,dias_por_mes,desviacion_maxima
1979767.0,"{3: 31.0, 4: 30.0, 5: 6.0}",24.0
1979774.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1979788.0,"{3: 31.0, 4: 30.0}",1.0
1979858.0,"{3: 31.0, 4: 30.0, 5: 7.0}",23.0
1979872.0,"{3: 25.5, 4: 23.5}",2.0
1979928.0,"{3: 31.0, 4: 30.0}",1.0
1979956.0,"{3: 27.0, 4: 25.0}",2.0
1979977.0,"{3: 31.0, 4: 30.0}",1.0
198001.0,"{3: 16.5, 4: 15.5, 5: 4.0}",11.5
1980026.0,"{3: 16.0, 4: 14.0, 5: 15.0}",2.0
1980047.0,"{3: 31.0, 4: 30.0}",1.0
1980061.0,"{3: 31.0, 4: 30.0}",1.0
198008.0,"{3: 31.0, 4: 30.0}",1.0
1980159.0,"{3: 18.5, 4: 16.0, 5: 14.0}",2.5
19802.0,"{3: 31.0, 4: 30.0}",1.0
1980243.0,"{3: 30.5, 4: 29.5}",1.0
1980271.0,"{3: 31.0, 4: 30.0}",1.0
1980278.0,"{3: 31.0, 4: 30.0}",1.0
1980523.0,"{3: 20.0, 4: 21.0}",1.0
1980530.0,"{3: 19.0, 4: 21.0}",2.0
1980565.0,"{3: 22.0, 4: 23.0, 5: 11.0}",12.0
1980586.0,"{3: 31.0, 4: 30.0}",1.0
1980607.0,"{3: 31.0, 4: 30.0}",1.0
1980740.0,"{3: 31.0, 4: 30.0}",1.0
1980880.0,"{3: 31.0, 4: 30.0}",1.0
1980887.0,"{3: 16.5, 4: 15.5, 5: 4.0}",11.5
1980915.0,"{3: 27.0, 4: 28.0}",1.0
1981020.0,"{3: 29.0, 4: 27.0}",2.0
1981104.0,"{3: 20.0, 4: 18.0, 5: 6.0}",12.0
198134.0,"{3: 31.0, 4: 30.0}",1.0
1981370.0,"{3: 31.0, 4: 30.0, 5: 15.0}",15.0
198141.0,"{3: 31.0, 4: 30.0, 5: 11.0}",19.0
1981468.0,"{3: 16.5, 4: 15.5, 5: 4.0}",11.5
1981552.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1981587.0,"{3: 17.5, 4: 15.5, 5: 5.0}",10.5
1981615.0,"{3: 31.0, 4: 30.0}",1.0
1981636.0,"{3: 25.5, 4: 23.5}",2.0
1981643.0,"{3: 31.0, 4: 30.0}",1.0
1981650.0,"{3: 31.0, 4: 30.0}",1.0
198169.0,"{3: 31.0, 4: 30.0}",1.0
1981706.0,"{3: 31.0, 4: 30.0}",1.0
1981720.0,"{3: 23.5, 4: 16.0, 5: 18.0}",7.5
1981734.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1981755.0,"{3: 31.0, 4: 30.0, 5: 18.0}",12.0
1981811.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1981881.0,"{3: 16.5, 4: 15.5, 5: 4.0}",11.5
1981895.0,"{3: 31.0, 4: 30.0}",1.0
1981916.0,"{3: 23.5, 4: 25.5}",2.0
1982007.0,"{3: 31.0, 4: 30.0}",1.0
1982091.0,"{3: 25.5, 4: 23.5}",2.0
1982098.0,"{3: 31.0, 4: 30.0, 5: 13.0}",17.0
1982147.0,"{3: 16.5, 4: 15.5, 5: 4.0}",11.5
1982168.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1982189.0,"{3: 31.0, 4: 30.0}",1.0
1982210.0,"{3: 31.0, 4: 30.0}",1.0
1982266.0,"{3: 16.0, 4: 6.0, 5: 4.0}",10.0
1982280.0,"{3: 31.0, 4: 30.0, 5: 12.0}",18.0
1982287.0,"{3: 27.0, 4: 28.0}",1.0
1982357.0,"{3: 11.0, 4: 10.0, 5: 18.0}",8.0
1982385.0,"{3: 31.0, 4: 30.0}",1.0
198239.0,"{3: 31.0, 4: 30.0, 5: 18.0}",12.0
1982406.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1982518.0,"{3: 30.5, 4: 29.5}",1.0
1982539.0,"{3: 31.0, 4: 30.0}",1.0
1982574.0,"{3: 31.0, 4: 30.0}",1.0
1982581.0,"{3: 31.0, 4: 30.0}",1.0
1982623.0,"{3: 24.0, 4: 25.0}",1.0
1982735.0,"{3: 10.0, 4: 9.0, 5: 12.0}",3.0
1982875.0,"{3: 23.5, 4: 21.5, 5: 14.0}",7.5
1982882.0,"{3: 16.5, 4: 15.5, 5: 4.0}",11.5
1982903.0,"{3: 31.0, 4: 30.0, 5: 6.0}",24.0
198295.0,"{3: 31.0, 4: 30.0}",1.0
1983043.0,"{3: 24.0, 4: 25.0, 5: 18.0}",7.0
1983050.0,"{3: 31.0, 4: 30.0}",1.0
1983057.0,"{3: 31.0, 4: 30.0}",1.0
1983085.0,"{3: 31.0, 4: 30.0}",1.0
1983134.0,"{3: 31.0, 4: 30.0}",1.0
1983232.0,"{3: 18.0, 4: 16.0, 5: 4.0}",12.0
1983295.0,"{3: 27.5, 4: 28.5}",1.0
198337.0,"{3: 18.0, 4: 20.0, 5: 5.0}",15.0
1983421.0,"{3: 31.0, 4: 30.0}",1.0
1983449.0,"{3: 30.5, 4: 29.5}",1.0
1983491.0,"{3: 31.0, 4: 30.0}",1.0
1983540.0,"{3: 31.0, 4: 30.0}",1.0
1983547.0,"{3: 24.0, 4: 22.0}",2.0
1983561.0,"{3: 31.0, 4: 30.0}",1.0
1983659.0,"{3: 30.0, 4: 29.0, 5: 5.0}",24.0
1983694.0,"{3: 19.0, 4: 21.0, 5: 18.0}",3.0
19837.0,"{3: 29.0, 4: 30.0}",1.0
1983834.0,"{3: 31.0, 4: 29.0}",2.0
198386.0,"{3: 31.0, 4: 30.0}",1.0
1983862.0,"{3: 31.0, 4: 30.0}",1.0
1983897.0,"{3: 26.0, 4: 28.0, 5: 18.0}",10.0
1983918.0,"{3: 31.0, 4: 30.0}",1.0
198393.0,"{3: 31.0, 4: 30.0}",1.0
1983995.0,"{3: 31.0, 4: 29.0}",2.0
1984107.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1984177.0,"{3: 31.0, 4: 30.0, 5: 4.0}",26.0
198421.0,"{3: 23.5, 4: 22.5, 5: 14.0}",8.5
1984233.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1984240.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1984247.0,"{3: 17.5, 4: 8.0, 5: 7.0}",9.5
1984310.0,"{3: 31.0, 4: 30.0}",1.0
1984408.0,"{3: 25.0, 4: 23.0, 5: 18.0}",5.0
1984415.0,"{3: 31.0, 4: 30.0}",1.0
1984492.0,"{3: 31.0, 4: 30.0}",1.0
1984576.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1984604.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
198463.0,"{3: 31.0, 4: 30.0}",1.0
198470.0,"{3: 31.0, 4: 30.0}",1.0
1984807.0,"{3: 20.0, 4: 22.0, 5: 8.0}",14.0
198484.0,"{3: 31.0, 4: 30.0}",1.0
1984870.0,"{3: 17.5, 4: 6.0, 5: 4.0}",11.5
1984996.0,"{3: 31.0, 4: 30.0}",1.0
1985059.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1985080.0,"{3: 31.0, 4: 30.0}",1.0
1985087.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
198512.0,"{3: 31.0, 4: 30.0}",1.0
1985192.0,"{3: 31.0, 4: 30.0, 5: 11.0}",19.0
198533.0,"{3: 24.5, 4: 22.5}",2.0
1985451.0,"{3: 31.0, 4: 30.0}",1.0
1985479.0,"{3: 12.0, 4: 16.0, 5: 14.0}",4.0
1985528.0,"{3: 26.0, 4: 6.0, 5: 7.0}",20.0
1985556.0,"{3: 26.0, 4: 27.0}",1.0
1985640.0,"{3: 4.0, 4: 6.0}",2.0
1985703.0,"{3: 20.0, 4: 18.0, 5: 4.0}",14.0
1985724.0,"{3: 20.0, 4: 22.0}",2.0
1985773.0,"{3: 31.0, 4: 30.0}",1.0
1985787.0,"{3: 17.0, 4: 14.0, 5: 12.0}",3.0
1985843.0,"{3: 31.0, 4: 30.0}",1.0
1985850.0,"{3: 31.0, 4: 30.0}",1.0
1985892.0,"{3: 31.0, 4: 30.0}",1.0
1986004.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1986053.0,"{3: 5.0, 4: 6.0, 5: 5.0}",1.0
1986088.0,"{3: 4.0, 4: 10.0, 5: 11.0}",6.0
1986165.0,"{3: 31.0, 4: 30.0}",1.0
1986235.0,"{3: 22.5, 4: 21.5, 5: 5.0}",16.5
1986277.0,"{3: 31.0, 4: 30.0, 5: 7.0}",23.0
1986291.0,"{3: 31.0, 4: 30.0}",1.0
1986368.0,"{3: 27.0, 4: 29.0}",2.0
1986375.0,"{3: 31.0, 4: 30.0}",1.0
1986403.0,"{3: 17.5, 4: 16.5}",1.0
1986466.0,"{3: 31.0, 4: 30.0}",1.0
1986543.0,"{3: 30.5, 4: 29.5, 5: 6.0}",23.5
1986571.0,"{3: 31.0, 4: 30.0}",1.0
1986613.0,"{3: 11.0, 4: 13.0, 5: 12.0}",2.0
1986641.0,"{3: 31.0, 4: 30.0, 5: 7.0}",23.0
1986697.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1986837.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1986858.0,"{3: 31.0, 4: 30.0}",1.0
1986879.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1986956.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1987033.0,"{3: 31.0, 4: 30.0, 5: 7.0}",23.0
1987054.0,"{3: 24.0, 4: 22.0}",2.0
1987068.0,"{3: 25.5, 4: 23.5}",2.0
1987152.0,"{3: 31.0, 4: 30.0}",1.0
1987180.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1987215.0,"{3: 31.0, 4: 30.0}",1.0
1987278.0,"{3: 18.0, 4: 16.0}",2.0
1987341.0,"{3: 31.0, 4: 30.0}",1.0
1987418.0,"{3: 31.0, 4: 30.0, 5: 4.0}",26.0
1987474.0,"{3: 31.0, 4: 30.0, 5: 4.0}",26.0
1987481.0,"{3: 18.0, 4: 19.0, 5: 12.0}",7.0
1987523.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1987558.0,"{3: 31.0, 4: 30.0}",1.0
1987572.0,"{3: 31.0, 4: 30.0}",1.0
1987649.0,"{3: 31.0, 4: 30.0}",1.0
1987684.0,"{3: 31.0, 4: 30.0}",1.0
1987754.0,"{3: 31.0, 4: 30.0}",1.0
1987803.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1987824.0,"{3: 17.5, 4: 8.0, 5: 7.0}",9.5
1987838.0,"{3: 31.0, 4: 30.0}",1.0
1987845.0,"{3: 23.0, 4: 22.0, 5: 4.0}",18.0
198792.0,"{3: 31.0, 4: 30.0}",1.0
1987943.0,"{3: 23.5, 4: 22.5, 5: 15.0}",7.5
1987978.0,"{3: 31.0, 4: 30.0, 5: 13.0}",17.0
1987992.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1988013.0,"{3: 18.0, 4: 20.0, 5: 6.0}",14.0
1988027.0,"{3: 31.0, 4: 30.0}",1.0
198806.0,"{3: 31.0, 4: 30.0}",1.0
1988104.0,"{3: 31.0, 4: 30.0}",1.0
1988146.0,"{3: 20.0, 4: 19.0, 5: 8.0}",11.0
1988328.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1988335.0,"{4: 16.0, 5: 18.0}",2.0
1988433.0,"{3: 16.0, 4: 13.0, 5: 11.0}",3.0
1988468.0,"{3: 31.0, 4: 30.0, 5: 13.0}",17.0
1988496.0,"{3: 31.0, 4: 30.0}",1.0
1988517.0,"{3: 31.0, 4: 30.0}",1.0
1988524.0,"{3: 9.0, 4: 9.0, 5: 8.0}",1.0
1988538.0,"{3: 28.0, 4: 29.0}",1.0
1988594.0,"{3: 31.0, 4: 30.0}",1.0
1988601.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1988608.0,"{3: 20.0, 4: 22.0, 5: 4.0}",18.0
1988685.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
198869.0,"{3: 31.0, 4: 30.0}",1.0
1988734.0,"{3: 31.0, 4: 30.0}",1.0
1988811.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1988853.0,"{3: 25.5, 4: 23.5}",2.0
1988909.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1988951.0,"{3: 31.0, 4: 30.0}",1.0
1988958.0,"{3: 25.5, 4: 23.5}",2.0
1989021.0,"{3: 24.0, 4: 25.0}",1.0
1989049.0,"{3: 25.5, 4: 23.5}",2.0
1989091.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1989112.0,"{3: 21.0, 4: 20.0}",1.0
1989119.0,"{3: 31.0, 4: 30.0}",1.0
1989182.0,"{3: 31.0, 4: 30.0}",1.0
1989217.0,"{3: 31.0, 4: 30.0, 5: 7.0}",23.0
1989266.0,"{3: 31.0, 4: 30.0}",1.0
1989315.0,"{3: 31.0, 4: 30.0}",1.0
1989350.0,"{3: 12.0, 4: 13.0, 5: 6.0}",7.0
1989357.0,"{3: 27.5, 4: 28.5}",1.0
1989392.0,"{3: 9.0, 4: 8.0, 5: 13.0}",5.0
1989441.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1989504.0,"{3: 27.0, 4: 28.0}",1.0
1989574.0,"{3: 31.0, 4: 30.0}",1.0
1989581.0,"{3: 23.5, 4: 22.5, 5: 13.0}",9.5
1989637.0,"{3: 20.0, 4: 21.0, 5: 11.0}",10.0
198974.0,"{3: 31.0, 4: 30.0}",1.0
1989742.0,"{3: 9.0, 4: 6.0, 5: 4.0}",3.0
1989938.0,"{3: 23.0, 4: 25.0}",2.0
1989980.0,"{3: 4.0, 4: 7.0, 5: 6.0}",3.0
1990162.0,"{3: 9.0, 4: 13.0, 5: 15.0}",4.0
1990176.0,"{3: 16.0, 4: 15.0, 5: 15.0}",1.0
1990183.0,"{3: 31.0, 4: 30.0}",1.0
1990267.0,"{3: 31.0, 4: 30.0, 5: 6.0}",24.0
1990295.0,"{3: 20.0, 4: 21.0}",1.0
1990309.0,"{3: 25.5, 4: 23.5}",2.0
1990344.0,"{3: 27.5, 4: 26.5, 5: 6.0}",20.5
1990351.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1990365.0,"{3: 20.5, 4: 18.5, 5: 7.0}",11.5
1990372.0,"{3: 31.0, 4: 30.0}",1.0
1990491.0,"{3: 31.0, 4: 30.0}",1.0
1990498.0,"{3: 21.5, 4: 23.5, 5: 8.0}",15.5
1990582.0,"{3: 31.0, 4: 30.0, 5: 7.0}",23.0
1990631.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1990638.0,"{3: 31.0, 4: 30.0}",1.0
1990694.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
199072.0,"{3: 31.0, 4: 30.0}",1.0
1990729.0,"{3: 31.0, 4: 30.0}",1.0
1990750.0,"{3: 31.0, 4: 30.0}",1.0
1990813.0,"{3: 31.0, 4: 30.0}",1.0
1990946.0,"{3: 23.0, 4: 22.0}",1.0
1990995.0,"{3: 31.0, 4: 30.0}",1.0
1991016.0,"{3: 16.5, 4: 15.5}",1.0
1991058.0,"{3: 31.0, 4: 30.0}",1.0
1991170.0,"{3: 23.0, 4: 22.0}",1.0
1991205.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1991226.0,"{3: 20.0, 4: 19.0, 5: 11.0}",8.0
1991247.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1991352.0,"{3: 2.0, 4: 6.0, 5: 4.0}",4.0
19914.0,"{3: 31.0, 4: 30.0}",1.0
1991408.0,"{3: 31.0, 4: 30.0}",1.0
1991415.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1991429.0,"{3: 25.0, 4: 27.0}",2.0
1991457.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1991464.0,"{3: 31.0, 4: 30.0, 5: 8.0}",22.0
1991492.0,"{3: 31.0, 4: 30.0, 5: 8.0}",22.0
1991569.0,"{3: 18.0, 4: 16.0, 5: 7.0}",9.0
1991611.0,"{3: 31.0, 4: 30.0}",1.0
1991625.0,"{3: 31.0, 4: 30.0}",1.0
1991702.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1991835.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
199184.0,"{3: 31.0, 4: 30.0}",1.0
1991842.0,"{3: 31.0, 4: 30.0}",1.0
1991877.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1991912.0,"{3: 16.0, 4: 18.0}",2.0
1991947.0,"{3: 24.0, 4: 15.0, 5: 13.0}",9.0
1991989.0,"{3: 24.5, 4: 23.5, 5: 15.0}",8.5
1992017.0,"{3: 24.5, 4: 25.5}",1.0
1992052.0,"{3: 27.5, 4: 26.5}",1.0
1992087.0,"{3: 29.0, 4: 27.0}",2.0
1992094.0,"{3: 10.5, 4: 17.0, 5: 18.0}",6.5
1992101.0,"{3: 31.0, 4: 30.0}",1.0
1992115.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1992262.0,"{3: 31.0, 4: 30.0}",1.0
1992290.0,"{3: 31.0, 4: 30.0, 5: 4.0}",26.0
1992325.0,"{3: 31.0, 4: 30.0}",1.0
1992416.0,"{3: 21.0, 4: 20.0, 5: 13.5}",6.5
1992486.0,"{3: 18.0, 4: 20.0, 5: 18.0}",2.0
1992493.0,"{3: 20.0, 4: 18.0, 5: 8.0}",10.0
1992591.0,"{3: 6.0, 4: 8.0, 5: 14.0}",6.0
1992598.0,"{3: 31.0, 4: 30.0}",1.0
1992654.0,"{3: 17.5, 4: 6.0, 5: 5.0}",11.5
1992661.0,"{3: 23.0, 4: 21.0, 5: 6.0}",15.0
1992738.0,"{3: 25.5, 4: 23.5}",2.0
1992752.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
19928.0,"{3: 28.0, 4: 30.0}",2.0
1992801.0,"{3: 27.0, 4: 28.0}",1.0
1992815.0,"{3: 20.0, 4: 13.0, 5: 11.0}",7.0
199289.0,"{3: 25.0, 4: 26.0, 5: 14.5}",11.5
1992913.0,"{3: 31.0, 4: 30.0}",1.0
1992920.0,"{3: 31.0, 4: 30.0}",1.0
1992927.0,"{3: 31.0, 4: 30.0}",1.0
1992934.0,"{3: 31.0, 4: 30.0}",1.0
1993060.0,"{3: 16.5, 4: 18.5, 5: 8.0}",10.5
1993102.0,"{3: 31.0, 4: 30.0}",1.0
1993109.0,"{3: 31.0, 4: 30.0}",1.0
199317.0,"{3: 31.0, 4: 30.0}",1.0
1993326.0,"{3: 23.0, 4: 21.0}",2.0
1993480.0,"{3: 31.0, 4: 30.0}",1.0
1993564.0,"{3: 31.0, 4: 30.0, 5: 8.0}",22.0
1993620.0,"{3: 25.5, 4: 23.5}",2.0
1993641.0,"{3: 18.0, 4: 16.0, 5: 5.0}",11.0
1993669.0,"{3: 30.0, 4: 28.0}",2.0
1993697.0,"{3: 30.0, 4: 28.0}",2.0
1993711.0,"{3: 10.0, 4: 10.0, 5: 11.0}",1.0
1993718.0,"{3: 21.0, 4: 20.0}",1.0
1993732.0,"{3: 16.5, 4: 6.0, 5: 5.0}",10.5
1993746.0,"{3: 31.0, 4: 30.0}",1.0
1993767.0,"{3: 21.0, 4: 22.0, 5: 11.0}",11.0
1993872.0,"{3: 19.0, 4: 20.0}",1.0
1993879.0,"{3: 16.0, 4: 15.0, 5: 18.0}",3.0
199394.0,"{3: 21.0, 4: 20.0, 5: 11.0}",9.0
1994040.0,"{3: 29.0, 4: 28.0}",1.0
1994047.0,"{3: 31.0, 4: 30.0}",1.0
1994054.0,"{3: 25.0, 4: 27.0}",2.0
1994061.0,"{3: 31.0, 4: 30.0}",1.0
1994089.0,"{3: 31.0, 4: 30.0}",1.0
1994117.0,"{3: 21.0, 4: 23.0, 5: 12.0}",11.0
1994173.0,"{3: 31.0, 4: 30.0}",1.0
1994215.0,"{3: 26.0, 4: 27.0}",1.0
1994264.0,"{3: 25.5, 4: 23.5}",2.0
1994285.0,"{3: 13.0, 4: 14.0, 5: 14.0}",1.0
1994292.0,"{3: 31.0, 4: 30.0}",1.0
1994418.0,"{3: 31.0, 4: 30.0}",1.0
1994495.0,"{3: 20.5, 4: 19.5, 5: 11.0}",8.5
1994509.0,"{3: 31.0, 4: 30.0}",1.0
1994677.0,"{3: 27.0, 4: 28.0, 5: 13.5}",14.5
1994691.0,"{3: 25.5, 4: 23.5}",2.0
1994747.0,"{3: 19.0, 4: 16.0, 5: 18.0}",3.0
1994803.0,"{3: 31.0, 4: 30.0}",1.0
1994810.0,"{3: 31.0, 4: 30.0, 5: 4.0}",26.0
199485.0,"{3: 31.0, 4: 30.0}",1.0
1994859.0,"{3: 20.5, 4: 21.5, 5: 5.0}",16.5
1994873.0,"{3: 20.5, 4: 19.5, 5: 9.5}",10.0
1994894.0,"{3: 27.0, 4: 25.0, 5: 18.0}",7.0
19949.0,"{3: 31.0, 4: 30.0, 5: 5.0}",25.0
1994908.0,"{3: 31.0, 4: 30.0, 5: 7.0}",23.0
1995006.0,"{3: 30.5, 4: 29.5}",1.0
1995034.0,"{3: 18.0, 4: 19.0, 5: 5.0}",14.0
1995041.0,"{3: 31.0, 4: 29.0, 5: 14.0}",15.0
1995055.0,"{3: 31.0, 4: 30.0}",1.0
1995132.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1995167.0,"{3: 31.0, 4: 30.0}",1.0
1995174.0,"{3: 31.0, 4: 30.0, 5: 4.0}",26.0
1995251.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1995258.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1995370.0,"{3: 12.0, 4: 13.0, 5: 11.0}",2.0
1995447.0,"{3: 31.0, 4: 30.0}",1.0
1995503.0,"{3: 17.5, 4: 7.0, 5: 5.0}",10.5
1995622.0,"{3: 23.0, 4: 21.0, 5: 11.0}",10.0
1995664.0,"{3: 23.5, 4: 22.5, 5: 15.0}",7.5
1995790.0,"{3: 13.0, 4: 10.0, 5: 11.0}",3.0
199583.0,"{3: 31.0, 4: 30.0}",1.0
1995923.0,"{3: 31.0, 4: 30.0}",1.0
1995993.0,"{3: 5.0, 4: 8.0, 5: 6.0}",3.0
1996021.0,"{3: 12.0, 4: 13.0, 5: 9.0}",4.0
1996035.0,"{3: 23.5, 4: 22.5, 5: 15.0}",7.5
1996049.0,"{3: 24.0, 4: 25.0}",1.0
1996098.0,"{3: 23.5, 4: 22.5, 5: 14.0}",8.5
1996119.0,"{3: 27.0, 4: 25.0}",2.0
1996126.0,"{3: 10.0, 4: 13.0, 5: 12.0}",3.0
1996189.0,"{4: 6.0, 5: 7.0}",1.0
1996280.0,"{3: 9.5, 4: 13.0, 5: 12.0}",3.5
1996287.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1996343.0,"{3: 31.0, 4: 30.0}",1.0
1996406.0,"{3: 23.0, 4: 21.0}",2.0
1996427.0,"{3: 20.0, 4: 21.0, 5: 14.0}",7.0
1996490.0,"{3: 31.0, 4: 30.0}",1.0
1996539.0,"{3: 31.0, 4: 30.0}",1.0
1996623.0,"{3: 31.0, 4: 30.0}",1.0
1996700.0,"{3: 30.5, 4: 29.5}",1.0
1996721.0,"{3: 19.5, 4: 21.5, 5: 18.0}",3.5
1996742.0,"{3: 31.0, 4: 30.0, 5: 14.0}",16.0
1996798.0,"{3: 4.0, 4: 7.0, 5: 5.0}",3.0
199688.0,"{3: 31.0, 4: 30.0}",1.0
1996910.0,"{3: 31.0, 4: 30.0}",1.0
1996917.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1996931.0,"{3: 23.0, 4: 25.0}",2.0
1996945.0,"{3: 31.0, 4: 30.0}",1.0
1996952.0,"{3: 31.0, 4: 30.0}",1.0
1996959.0,"{3: 31.0, 4: 30.0}",1.0
1997029.0,"{3: 31.0, 4: 30.0, 5: 5.0}",25.0
1997085.0,"{3: 18.0, 4: 20.0, 5: 5.0}",15.0
1997092.0,"{3: 20.5, 4: 21.5}",1.0
1997127.0,"{3: 20.0, 4: 19.0, 5: 8.0}",11.0
1997162.0,"{3: 31.0, 4: 30.0}",1.0
1997197.0,"{3: 24.5, 4: 23.5, 5: 18.0}",5.5
1997218.0,"{3: 31.0, 4: 30.0}",1.0
1997232.0,"{3: 31.0, 4: 30.0, 5: 7.0}",23.0
1997316.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1997330.0,"{3: 31.0, 4: 30.0}",1.0
1997372.0,"{3: 31.0, 4: 30.0}",1.0
1997407.0,"{3: 20.5, 4: 21.5, 5: 11.0}",10.5
1997428.0,"{3: 31.0, 4: 30.0}",1.0
1997435.0,"{3: 31.0, 4: 30.0}",1.0
1997449.0,"{3: 9.0, 4: 9.0, 5: 11.0}",2.0
1997484.0,"{3: 31.0, 4: 30.0}",1.0
1997505.0,"{3: 11.0, 4: 14.0, 5: 12.0}",3.0
1997554.0,"{3: 31.0, 4: 30.0}",1.0
199758.0,"{3: 19.0, 4: 17.0, 5: 7.0}",10.0
1997624.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1997631.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1997638.0,"{3: 31.0, 4: 30.0}",1.0
1997645.0,"{3: 31.0, 4: 30.0}",1.0
1997659.0,"{3: 31.0, 4: 30.0}",1.0
1997694.0,"{3: 24.0, 4: 23.0, 5: 11.0}",12.0
1997750.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1997764.0,"{3: 25.5, 4: 23.5, 5: 15.0}",8.5
1997813.0,"{3: 31.0, 4: 30.0}",1.0
1997862.0,"{3: 27.0, 4: 25.0}",2.0
1997904.0,"{3: 19.0, 4: 20.0, 5: 8.0}",12.0
1997925.0,"{3: 20.5, 4: 19.5, 5: 11.0}",8.5
199793.0,"{3: 28.0, 4: 30.0}",2.0
1997960.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1997967.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1998002.0,"{3: 26.0, 4: 27.0}",1.0
1998037.0,"{3: 31.0, 4: 30.0}",1.0
1998058.0,"{3: 31.0, 4: 30.0}",1.0
1998065.0,"{3: 31.0, 4: 30.0}",1.0
1998100.0,"{3: 31.0, 4: 30.0}",1.0
1998121.0,"{3: 18.0, 4: 20.0, 5: 18.0}",2.0
1998149.0,"{3: 25.0, 4: 26.0, 5: 7.0}",19.0
1998205.0,"{3: 4.0, 4: 6.0, 5: 7.0}",2.0
1998247.0,"{3: 31.0, 4: 29.0, 5: 7.0}",22.0
1998303.0,"{3: 20.5, 4: 21.5, 5: 6.0}",15.5
1998310.0,"{3: 31.0, 4: 29.0, 5: 11.0}",18.0
1998359.0,"{3: 31.0, 4: 30.0}",1.0
1998415.0,"{3: 25.0, 4: 27.0}",2.0
1998485.0,"{3: 31.0, 4: 29.0}",2.0
1998499.0,"{3: 31.0, 4: 30.0}",1.0
1998527.0,"{3: 31.0, 4: 30.0, 5: 7.0}",23.0
1998583.0,"{3: 17.5, 4: 6.0, 5: 7.0}",11.5
1998604.0,"{3: 17.0, 4: 16.0, 5: 5.0}",11.0
1998674.0,"{3: 20.0, 4: 18.0, 5: 9.5}",8.5
1998702.0,"{3: 27.0, 4: 29.0, 5: 13.0}",16.0
1998723.0,"{3: 25.5, 4: 23.5}",2.0
1998800.0,"{3: 25.0, 4: 27.0}",2.0
1998842.0,"{3: 31.0, 4: 30.0}",1.0
1998856.0,"{3: 31.0, 4: 30.0}",1.0
